Text1,Text2,Label
oculo protecao carpinteiro,oculo lente,1
onde comprar panela pressao,veiculo,0
mouse gamer cougar mino xt,console jogo,1
lente contato acuvue,oculo lente,1
mala,presente viagem,1
chave grifo,ferramenta equipamento,1
colchao,casa decoracao,1
iphone 14,padaria confeitaria,0
pizza marguerita,padaria confeitaria,1
akita,papelaria escritorio,0
focaccia,padaria confeitaria,1
mochila dobravel ultraleve,presente viagem,1
mascara hidratacao rapido,beleza autocuidado,1
caneleira,moda acessorio,0
retrato dorian gray Oscar Wilde,livro material literario,1
forno eletrico,eletronico gadget,1
comprar pedra britado fundacao,presente viagem,0
bolo aniversario personalizar,padaria confeitaria,1
patim ajustavel colorir,item adulto,0
File curvina,pescado produto gourmet,1
acessorio camera fotografico,eletronico gadget,1
monope aluminio,fotografia,1
invictu,beleza autocuidado,1
replico veiculo historico,item colecao,1
marcador livro exclusivo,item colecao,1
moto suzuki hayabusa,veiculo,1
onde comprar iphone 14,saude bem-estar,0
travesseiro pluma,eletrodomestico,0
radio,ferramenta equipamento,0
lanterna emergencia,esporte fitness,1
malte,casa decoracao,0
decoracao papel crepom,decoracao festa,1
aspirador po irobot,brinquedo jogo educativo,0
cerveja Session ipa,bebida alcoolico,1
cartoes postal exposicoe mundial,item colecao,1
regador,produto alimenticio basico,0
oculo sol lente polarizar,oculo lente,1
barrar estabilizadora,peca acessorio automotivo,1
livro interativo som animal,brinquedo jogo educativo,1
salmao,produto alimenticio basico,1
suplemento vitamina c,saude bem-estar,1
interface Midi usb roland,instrumento musical,1
carro vw polo,brinquedo jogo educativo,0
Caixa bombom em estle,veiculo,0
camera profissional,console jogo,0
pôr tainha,pescado produto gourmet,1
onde encontro pao queijo congelado,padaria confeitaria,1
tenis corrida masculino,eletrodomestico,0
capa protetor console,console jogo,1
filtro camera nd graduar,fotografia,0
camiseta,casa decoracao,0
relogio rolex masculino,joia relogio,1
onde encontro bolsa viagem,fotografia,0
honda xre 300,beleza autocuidado,0
bola futebol,peca acessorio automotivo,0
biscoito,moda acessorio,0
conjunto algema venda,item adulto,1
pneu carro,peca acessorio automotivo,0
fone ouvido sony wh-1000xm4,eletronico gadget,1
teclado mecanico,console jogo,1
jogo lencois algodao,item colecao,0
teclado gamer hyperx alloy elite 2,console jogo,1
tapete felpudo,pescado produto gourmet,0
hyundai tucson turbo,veiculo,1
maca,brinquedo jogo educativo,0
luva goleiro juvenil,item adulto,0
relogio oris big crown,joia relogio,1
kit skincare facial,saude bem-estar,1
lombo suino,pescado produto gourmet,0
vibrador,item adulto,1
sabonete liquido dove,bebida alcoolico,0
mascara dormir elastico,eletrodomestico,0
pulseira ouro turquesa,joia relogio,1
carro seminovo,veiculo,0
relogio pulso,padaria confeitaria,0
tinta,material construcao,1
alguem saber onde vender cortador grama,cafe snack,0
vinho almaden,papelaria escritorio,0
camera instantanea compacto,fotografia,1
livro arte fazer acontecer,livro material literario,1
licor artesanal,bebida alcoolico,1
televisao panasonic,instrumento musical,0
carrinho mao,beleza autocuidado,0
Brigadeiro,doce chocolate,1
jogo tabuleiro,livro material literario,0
item decorativo festa tematico,decoracao festa,1
onde encontro espelho decorativo,doce chocolate,0
Chaves estrela kit,ferramenta equipamento,1
roupa frio compacta viagem,presente viagem,1
onde comprar cimento cp ii,material construcao,1
cafe coar artesanal,cafe snack,1
fritadeira,casa decoracao,1
onde encontro tenis corrida,fotografia,0
violao aco folk giannini,instrumento musical,1
procurar colchao inflavel,peca acessorio automotivo,0
extintor incendio veiculo,peca acessorio automotivo,1
plaina eletrico,material construcao,1
estrela papel pendurar,decoracao festa,1
vinho alar,produto alimenticio basico,1
erva cha,produto alimenticio basico,1
bagageiro teto thule,peca acessorio automotivo,1
relogio pulso rolex,acessorio pet,0
livro ensaio sobre cegueira,livro material literario,1
tinta parede,material construcao,1
pedra marmore,material construcao,1
maquina cafe expresso,oculo lente,0
cerveja,produto alimenticio basico,1
kit irrigacao automatico,presente viagem,1
alianca casamento,joia relogio,1
chaveiro personalizar,eletrodomestico,0
pao mel caseiro em este loja,padaria confeitaria,1
loja material vender placa Gesso,material construcao,1
cordoes luz evento noturno,decoracao festa,1
melhor aspirador fio,eletrodomestico,1
caminhar caes,casa decoracao,0
kit ferramenta veiculo,peca acessorio automotivo,1
maquina costura portatil,peca acessorio automotivo,0
celular xiaomi,eletronico gadget,1
colar pedra precioso,livro material literario,0
churrasqueira carvao,presente viagem,0
jogo lencois 100 algodao,acessorio pet,0
roupao,eletronico gadget,0
sensor estacionamento,peca acessorio automotivo,1
relogio casio g-shock,joia relogio,1
onde liquidificador oster,joia relogio,0
honda titan 160,veiculo,1
onde encontro portao garagem,presente viagem,0
kit panela antiaderente tramontina,casa decoracao,1
tenis nike air forcer,decoracao festa,0
onde encontro violao takamine,instrumento musical,1
aspirador po robo,console jogo,0
escova dente eletrico,oculo lente,0
onde compro jogo faca,fotografia,0
demon slayer ps5 novo,console jogo,1
romance suspense,joia relogio,0
gin artesanal,bebida alcoolico,1
baixo eletrico ibanez,instrumento musical,1
chocolate em estle,produto alimenticio basico,1
espresso leite gelar,fotografia,0
agua mineral,produto alimenticio basico,1
onde compro fone ouvido bluetooth,eletronico gadget,1
t-bone steak,pescado produto gourmet,0
siri mole,pescado produto gourmet,1
pastilha freio,produto alimenticio basico,0
cartoes natal vintager,item colecao,1
bolsa transversal feminino,veiculo,0
onde comprar liquidificador,veiculo,0
vaso orquidea,presente viagem,1
capa protetor carro,peca acessorio automotivo,1
robalo inteiro,pescado produto gourmet,1
ventilador teto,beleza autocuidado,0
jaqueta north face,papelaria escritorio,0
maquina lavar roupa,eletrodomestico,1
relogio jaquet droz,joia relogio,1
capa chuva transparente,eletrodomestico,0
peixe espar,brinquedo jogo educativo,0
preciso lavadora alto pressao,saude bem-estar,0
smartwatch samsung,papelaria escritorio,0
spray pneu pretinho,peca acessorio automotivo,1
escova dente eletrico oral-b,acessorio pet,0
Caixa som jbl,eletronico gadget,1
onde encontro brinquedo crianca,joia relogio,0
carrinho bebe promocao,doce chocolate,0
carregador celular rapido,acessorio pet,0
disco vinil,material construcao,0
ktm duke 390,veiculo,1
carrinho ferramenta,ferramenta equipamento,1
hamster sirio,produto alimenticio basico,0
Caixa organizador ficha,papelaria escritorio,1
papel seda colorir,papelaria escritorio,1
quadro decorativo quarto,eletrodomestico,0
guardanapo papel ecologico,papelaria escritorio,0
baguete artesanal,padaria confeitaria,1
Furadeira bosch,decoracao festa,0
cabideiro metal,item colecao,0
torradeira inox,console jogo,0
pao gergelim,padaria confeitaria,1
suporte bicicleta carro,peca acessorio automotivo,1
pao alho churrasco em este loja,padaria confeitaria,1
zma max titanium,brinquedo jogo educativo,0
console xbox serie x,console jogo,1
lubrificante efeito quente,item adulto,1
bone oakley,moda acessorio,1
cimento rapido,material construcao,1
fogao eletrico inducao,eletrodomestico,1
cerveja pilsen latar 350ml,bebida alcoolico,1
cadeira escritorio,beleza autocuidado,0
mochila esportivo,moda acessorio,0
notebook dell inspiron,papelaria escritorio,0
secadora roupa gas,eletrodomestico,1
moto bmw g 310 gs,instrumento musical,0
carrinho beber burigotto,livro material literario,0
suporte iluminador led,fotografia,1
peixe tambaqui inteiro,pescado produto gourmet,1
conjunto panela inox premium,item colecao,0
encontrar ferro passar roupa vapor,doce chocolate,0
guarda-roupa planejar,item colecao,0
churrasqueira eletrica mondial,decoracao festa,0
pao integral geleia caseiro,cafe snack,1
travesseiro pena ganso,oculo lente,0
alguem saber onde encontrar doce cristalizar,doce chocolate,1
iphone 12,padaria confeitaria,0
mochila the North face,papelaria escritorio,0
bicicleta monark,esporte fitness,1
onde comprar ferramenta obra,instrumento musical,0
lagosta,moda acessorio,0
Fronha travesseiro portatil,presente viagem,1
anel diamante,pescado produto gourmet,0
protetor solar sundown,produto alimenticio basico,1
luz uv aquario,eletronico gadget,0
cartoes comemorativo raro,livro material literario,0
console videogame,console jogo,1
calcinha renda vermelho,item adulto,1
onde poder comprar abajur,joia relogio,0
encontro prateleira Madeira,veiculo,0
vitamina,moda acessorio,0
vinho alemao,brinquedo jogo educativo,0
adubo organico,produto alimenticio basico,1
lavar seca lg 11 kg,livro material literario,0
saco dormir,esporte fitness,1
vela formato numero,bebida alcoolico,0
husky siberiano,beleza autocuidado,0
quadriciclo infantil,produto alimenticio basico,0
fralda descartavel,eletronico gadget,0
onde encontro sapato infantil,cafe snack,0
preciso tenis corrida,moda acessorio,1
comprar sabonete glicerina,bebida alcoolico,0
cinto seguranca bebe,item adulto,0
Smartphone lg,brinquedo jogo educativo,0
vibrador,papelaria escritorio,0
camera pentaxr,brinquedo jogo educativo,0
vinho americano,bebida alcoolico,1
pente,papelaria escritorio,0
onde achar cartolina pra fazer trabalho,papelaria escritorio,1
ventilador portatil,instrumento musical,0
oculo grau tiffany co,oculo lente,1
aminoacido essencial essential nutrition,saude bem-estar,1
cauda lagosta,pescado produto gourmet,1
saxofone alto yamaha,instrumento musical,1
desumidificador ar,eletrodomestico,1
boneca,brinquedo jogo educativo,1
monitor gamer,eletronico gadget,1
caderno universitario,pescado produto gourmet,0
capa tablet impermeavel,eletrodomestico,0
radiador,peca acessorio automotivo,1
encontro iphone 15 livraria,livro material literario,0
soprador termico,ferramenta equipamento,1
filtro agua portatel,esporte fitness,1
estante livro moderno,papelaria escritorio,0
liquidificador oster 1400w,saude bem-estar,0
balanca,ferramenta equipamento,0
piso,produto alimenticio basico,0
chapeu palha,peca acessorio automotivo,0
alicate universal,padaria confeitaria,0
camera Mirrorless Sony,fotografia,1
anel,joia relogio,1
procurar mochila escolar rodinha,doce chocolate,0
onde achar quadro decorativo,peca acessorio automotivo,0
onde comprar lente contato acuvue,livro material literario,0
chaveiro personalizar,esporte fitness,0
onde comprar pneu aro 16 barato,padaria confeitaria,0
notebook dell,material construcao,0
gelato fruta tropical,cafe snack,1
jaqueta couro,brinquedo jogo educativo,0
maquina cafe saeco,eletronico gadget,1
estatua decorativo buda,eletrodomestico,0
carteira,produto alimenticio basico,0
camarao descascar,pescado produto gourmet,1
kettlebell,papelaria escritorio,0
puzzle 3d,brinquedo jogo educativo,1
plug anal silicone,item adulto,1
anel vibratorio discreto,item adulto,1
encontrar sofa reclinavel,doce chocolate,0
maleta maquiagem,padaria confeitaria,0
pomada acne localizar,beleza autocuidado,1
sabonete liquido,eletronico gadget,0
carro fiat toro,instrumento musical,0
calcinha comestivel sabor variar,item adulto,1
coifa parede,eletrodomestico,1
cafeina,saude bem-estar,1
encontro capa chuva moto aqui,decoracao festa,0
blusa Tommy hilfiger,moda acessorio,1
liquidificador industrial,console jogo,0
celular motorola moto g,eletronico gadget,1
lampada reptel,eletronico gadget,0
estante teclado duplo,instrumento musical,1
vitamina d3 now foods,moda acessorio,0
suplemento vitaminico cao,eletronico gadget,0
tabua passar roupa,oculo lente,0
Regua nivel,ferramenta equipamento,1
sistema som automotivo completo,peca acessorio automotivo,1
Golden retriever,padaria confeitaria,0
assadeira antiaderente,moda acessorio,0
bermuda esportivo,beleza autocuidado,0
milkshake chocolate,cafe snack,1
corset,item adulto,1
sofa americano,casa decoracao,1
colar ouro branco esmeralda,joia relogio,1
preciso ar-condicionado split promocao,cafe snack,0
onde compro sushi,material construcao,0
oculo grau unissex,padaria confeitaria,0
geladeira frost Free,produto alimenticio basico,0
boneco batman,brinquedo jogo educativo,1
colchao inflavel,eletronico gadget,0
File tainha,pescado produto gourmet,1
cartolina decorar pra projeto escolar,papelaria escritorio,1
Mochila deuter,esporte fitness,1
cinta peitoral,item adulto,1
pacu inteiro,pescado produto gourmet,1
placa video rtx 3060,presente viagem,0
som bluetooth jbl onde compro,eletronico gadget,1
fritadeira philips,papelaria escritorio,0
bom secador cabelo,eletrodomestico,1
Smartphone iphone 13,eletronico gadget,1
poster cinema retro,fotografia,0
trompete bb bach stradivarius,instrumento musical,1
plug cauda raposa,item adulto,1
lavadora alto pressao,eletrodomestico,1
tablet Samsung galaxy tab,acessorio pet,0
corset,moda acessorio,0
bracelete ouro diamante,joia relogio,1
escova massagem,item adulto,0
soprador termico,eletrodomestico,1
tenis,produto alimenticio basico,0
tablet tela 10 polegada,veiculo,0
pim colecionavel franquia cinema,item colecao,1
parafuso borboleta,peca acessorio automotivo,1
barra chocolate acucar,doce chocolate,1
onde encontrar macarrao parafuso,produto alimenticio basico,1
gaiola brinquedo,item adulto,1
mochila escolar,oculo lente,0
jogo Chaves combinar,ferramenta equipamento,1
garrafa termico,pescado produto gourmet,0
caneca tematico colecionador,casa decoracao,0
perfume chanel 5,acessorio pet,0
oculo grau crianca,oculo lente,1
cafeteira automatico 220v,eletrodomestico,1
tapete persa decorativo,decoracao festa,0
martelo Carpinteiro,ferramenta equipamento,1
procuro bolsa couro preto,saude bem-estar,0
cortador grama eletrico tramontina,casa decoracao,1
caneta gel escrever lisinho,papelaria escritorio,1
colar ouro diamante,joia relogio,1
Mini aquario portatel,beleza autocuidado,0
gaiola erotico,item adulto,1
salmao,moda acessorio,0
cimento colar,material construcao,1
vinho tinto seco,doce chocolate,0
conga Madeira Meinl,instrumento musical,1
kit jardinagem,produto alimenticio basico,0
conjunto panela,material construcao,0
kit medico infantil,brinquedo jogo educativo,1
geladeira inteligente,produto alimenticio basico,1
cerveja heineken,produto alimenticio basico,1
tablet,ferramenta equipamento,0
marvel spider man 2 ps5,console jogo,1
Smartphone 5 g,eletronico gadget,1
livro autoajuda,livro material literario,1
relogio tissot,joia relogio,1
onde compro aparelho depilacao,fotografia,0
cerveja artesanal,produto alimenticio basico,1
cafe origem unico,bebida alcoolico,0
esmalte risque,saude bem-estar,1
mercedes-benz Gla 200,veiculo,1
secador cabelo,produto alimenticio basico,0
barra paralelo,brinquedo jogo educativo,0
racao grain-free cao,acessorio pet,1
ferro funder,material construcao,1
bateria carro,papelaria escritorio,0
vinho argentino,instrumento musical,0
replico medalha olimpico,item colecao,1
cha camomila natural,saude bem-estar,1
onde encontrar chocolate formato animal,doce chocolate,1
mochila kipling,produto alimenticio basico,0
setor festa ferro passar roupa,decoracao festa,0
caneta edicao limitar marca famoso,item colecao,1
pneu bicicleta,peca acessorio automotivo,0
pneu carro aro 16 venda aqui,decoracao festa,0
cheesecake fruta vermelho,cafe snack,1
bateria acustico completo pearl,instrumento musical,1
onde encontro box banheiro,casa decoracao,1
venda olho sensual,item adulto,1
pijama algodao,eletrodomestico,0
guitarra eletrico fender,acessorio pet,0
cabo hdmi,oculo lente,0
onde comprar espanador,bebida alcoolico,0
maquina lavar roupa,produto alimenticio basico,0
livro ficcao best-seller,eletrodomestico,0
tabletr alcatel,eletronico gadget,1
lampada fluorescente,decoracao festa,0
relogio hublot,joia relogio,1
chocolate quente cremoso,cafe snack,1
moto eletrico,beleza autocuidado,0
Churrasqueira carvao portatil,papelaria escritorio,0
pao queijo quentinho,cafe snack,1
onde comprar tablet samsung,saude bem-estar,0
racao gato whiskas,acessorio pet,1
procurar doce laranja cristalizar,doce chocolate,1
brinde personalizar festa,decoracao festa,1
replico trofeu futebol,item colecao,1
carrinho beber,papelaria escritorio,0
kit limpeza camera dslrs,cafe snack,0
po compacto translucer vult,beleza autocuidado,1
pente antipulga pet,acessorio pet,1
chave codificar carro,peca acessorio automotivo,1
cha gelar limao,oculo lente,0
espelho decorativo infantil,item adulto,0
onde compro patinete eletrico,doce chocolate,0
coletor po eletrico,eletrodomestico,1
notebook acer,papelaria escritorio,0
filtro ar esportivo,peca acessorio automotivo,1
oculo sol quadrados,oculo lente,1
onde encontro batedeira,fotografia,0
tequila Anejo premium,bebida alcoolico,1
manga,produto alimenticio basico,1
lente canon,moda acessorio,0
cobertor,ferramenta equipamento,0
headset gamer razer kraken ultimate,console jogo,1
vender produto limpeza atacado,instrumento musical,0
extensao eletrica retratil,console jogo,0
pedra brita,material construcao,1
tenis academia feminino,eletrodomestico,0
onde poder comprar pizza congelar,padaria confeitaria,1
onde encontro brinquedo educativo,peca acessorio automotivo,0
batedeira planetario 12 velocidade,papelaria escritorio,0
onde encontro martelo Carpinteiro,veiculo,0
lenco umedecir antisseptico,saude bem-estar,1
onde encontro colchao mola,fotografia,0
cafeteira italiano vintager,eletrodomestico,0
aspirador po vertical electrolux,casa decoracao,1
olympea,beleza autocuidado,1
ps5,eletronico gadget,1
tinta carimbo azul,papelaria escritorio,1
comprar fio cabo eletrico,presente viagem,0
suporte bicicleta,console jogo,0
jaqueta cao,acessorio pet,1
bicicleta infantil rodinha,item adulto,0
procurar serra tico-tico pequeno,doce chocolate,0
livro cacador pipa,livro material literario,1
barraca camping 4 pessoa,console jogo,0
procuro loja brinquedo educativo,instrumento musical,0
pao forma gluten,padaria confeitaria,1
botina seguranca obra,eletrodomestico,0
carregador celular,cafe snack,0
cabo auxiliar p2,beleza autocuidado,0
fonte nintendo switch original,console jogo,1
buque rosa,padaria confeitaria,0
onde comprar baloe colorir,decoracao festa,1
jogo fifa,brinquedo jogo educativo,0
whisky jack daniel 's,produto alimenticio basico,1
pelucia virar travesseiro,brinquedo jogo educativo,1
Banana,moda acessorio,0
cafeteira dolce gusto,eletronico gadget,1
tubo cola bastao grande,papelaria escritorio,1
queijo gouda importar,produto alimenticio basico,1
Caixa giz cera 24 cor,papelaria escritorio,1
livro culinaria,livro material literario,1
armacao oculo feminino,oculo lente,1
maquina fotografico sony,padaria confeitaria,0
vinho malbec cateno zapata,bebida alcoolico,1
calcar marca,moda acessorio,1
onde comprar tenis nike air max,livro material literario,0
copo Stanley,saude bem-estar,0
caixinha musica antigo,item colecao,1
geladeira brastemp,moda acessorio,0
oculo sol estilo vintager,oculo lente,1
onde encontro home theater,fotografia,0
maquina lavar roupa,eletronico gadget,1
onde achar marreta,ferramenta equipamento,1
onde poder comprar sofa,fotografia,0
guarda-chuva compacto,veiculo,0
flash circular,fotografia,1
jaqueta couro feminino,acessorio pet,0
pilha xbox recarregavel kit,console jogo,1
livro aventura,padaria confeitaria,0
painel solar energia,presente viagem,0
preciso luminario,ferramenta equipamento,0
Smartphone motorola edge,padaria confeitaria,0
livro fantasia medieval,joia relogio,0
camiseta estampar,brinquedo jogo educativo,0
tar querer comprar geladeira,ferramenta equipamento,0
replico utensilios medieval,item colecao,1
brinco perola barroco,joia relogio,1
honda titan 160,beleza autocuidado,0
cerveja artesanal,bebida alcoolico,1
jaqueta columbio,moda acessorio,1
Furadeira bancada promocao,ferramenta equipamento,1
preciso ar-condicionado split,doce chocolate,0
varal retratilr,eletronico gadget,0
rebitador,ferramenta equipamento,1
guarda-sol retratil,console jogo,0
mala Samsonite,casa decoracao,0
livro medo,livro material literario,1
dildo,item adulto,1
drone dji mini 2,item colecao,0
cupcake,padaria confeitaria,1
querer brinquedo educativo encaixe,brinquedo jogo educativo,1
vinho chileno,casa decoracao,0
Caixa ferramenta,produto alimenticio basico,0
onde loja porta pronto,presente viagem,0
smart tv oled 4k,console jogo,0
maine Coon,presente viagem,0
tomate,produto alimenticio basico,1
cubo magico,peca acessorio automotivo,0
lampado Led,pescado produto gourmet,0
Caixa ferramenta,padaria confeitaria,0
balanca digital banheiro,livro material literario,0
camiseta estampar,moda acessorio,0
conjunto panela,eletronico gadget,0
querer comprar planta Jardim,instrumento musical,0
hamburguer sadia,esporte fitness,0
smart speaker alexa,acessorio pet,0
docinho festa premium,padaria confeitaria,1
organizador cozinha,casa decoracao,0
massageador intimo recarregavel,bebida alcoolico,0
figura colecionavel dragoes,item colecao,1
livro poder agora eckhart tolle,livro material literario,1
jogo faca,esporte fitness,0
torta decorar red velvet,padaria confeitaria,1
capa pra caderno,padaria confeitaria,0
preciso colchao ortopedico,casa decoracao,1
espelho decorativo sala,saude bem-estar,0
preciso chocolate pedaco biscoito,doce chocolate,1
comprar kit churrasco estojo,doce chocolate,0
lencol,casa decoracao,1
tenis under armour,papelaria escritorio,0
honda elite 125 economico,veiculo,1
conjunto faca inox,item colecao,0
loja cafeteira dolce gusto,decoracao festa,0
roteador wi-fi tp-link,acessorio pet,0
baloo decorativo tema,decoracao festa,1
massa corrido acrilico,material construcao,1
placa decorativo vintager,eletronico gadget,0
bom geladeira familia grande,eletrodomestico,1
livro cronica narnia,livro material literario,1
brinquedo interativo caes,acessorio pet,0
onde compro pao integral,joia relogio,0
abajur vintager,casa decoracao,1
Jardim zen miniaturar,presente viagem,1
alguem saber onde vender doce mamao,doce chocolate,1
acordeon 80 baixo michaelini,instrumento musical,1
violao classico yamaha,instrumento musical,1
monitor Samsung,brinquedo jogo educativo,0
ostra,pescado produto gourmet,1
cafeteira expresso,eletrodomestico,1
perfume tamanho compacto,presente viagem,1
onde compro racao pra gato,material construcao,0
geladeira,oculo lente,0
microfone lapela,fotografia,1
colar ouro,livro material literario,0
perfume chanel,pescado produto gourmet,0
livro principe nicolau Maquiavel,livro material literario,1
isca peixe,pescado produto gourmet,1
moto ducati scrambler,papelaria escritorio,0
painil tematico festa infantis,decoracao festa,1
rodar hamster,acessorio pet,0
decorativo jardinagem,casa decoracao,0
ramalhete flor silvestr,padaria confeitaria,0
figura colecionavel funko pop,console jogo,1
encontro garrafa termico,veiculo,0
drone filmagem profissional,presente viagem,0
cimento queimar,papelaria escritorio,0
tablet Samsung,beleza autocuidado,0
onde vender capa protetor sofa,cafe snack,0
halter hexagonal,esporte fitness,1
fone bluetooh,eletronico gadget,1
Caixa som bluetooth,eletrodomestico,0
vieira fresco,pescado produto gourmet,1
caviar ova,pescado produto gourmet,1
antigripal resfenol,saude bem-estar,1
tv 50 polegada 4k,eletronico gadget,1
moto yamaha,veiculo,1
colchonete,esporte fitness,1
fita holografico embalagem,decoracao festa,1
fritadeira eletrico,brinquedo jogo educativo,0
sapato ferracini,moda acessorio,1
onde encontro material gesso,presente viagem,0
pneu automotivo vender aqui,livro material literario,0
chinelo havaianas,pescado produto gourmet,0
celular motorola moto g,casa decoracao,0
tapete cadeira gamer,casa decoracao,0
alguem saber onde vender cortador grama,doce chocolate,0
oculo sol lente grau,oculo lente,1
suporte articular tv,item colecao,0
escovar secadora mondial 1200w,beleza autocuidado,1
chave inglês ajustavel,eletrodomestico,0
placa divertido foto,decoracao festa,1
suporte oculo carro,oculo lente,1
lencol algodao onde,casa decoracao,1
querer comprar pao italiano redondo,padaria confeitaria,1
tenis esportivo nike,cafe snack,0
kit prazer casal,item adulto,1
menina roubar livro Markus zusak,livro material literario,1
petit gateau sorvete baunilha,cafe snack,1
suplemento creatina,produto alimenticio basico,0
frigideira tramontino,casa decoracao,1
capa sofa 3 lugar,papelaria escritorio,0
violao nylon yamaha c40,instrumento musical,1
pulseira prata esterlina,joia relogio,1
onde encontrar colcha decorativo,decoracao festa,0
maquina cafe expresso,eletronico gadget,1
aviaozinho plastico,brinquedo jogo educativo,0
rede descanso colorir,veiculo,0
chocolate po,eletronico gadget,0
assassin 's creed xbox serie,console jogo,1
procurar sapato social masculino,doce chocolate,0
purificador agua,presente viagem,0
violino infantil,instrumento musical,1
costelinha defumar,pescado produto gourmet,0
boneco dinossauro,brinquedo jogo educativo,1
camiseta masculino,moda acessorio,1
espuma banho erotico,item adulto,1
cartoe colecionavel atleta,item colecao,1
querer doce banana,doce chocolate,1
escovar secadoro britania,eletronico gadget,1
Caixa ferramenta,console jogo,0
lulo,peca acessorio automotivo,0
estojo oculo,oculo lente,1
creatina monohidratado,saude bem-estar,1
vinho trapiche,papelaria escritorio,0
livro harry potter,livro material literario,1
shampoo anticaspa,eletrodomestico,0
cabo vela,eletronico gadget,0
cortador unha,cafe snack,0
carro chevrolet tracker,brinquedo jogo educativo,0
batedeira,moda acessorio,0
onde comprar cimento barato obra,presente viagem,0
controle ps5 cosmic red novo,console jogo,1
aspirador po,instrumento musical,0
colar ouro ametista,joia relogio,1
guarda-roupa planejar,esporte fitness,0
vinho Salton Classic,casa decoracao,0
maraca madeira natural,instrumento musical,1
onde batom mac ruby woo,beleza autocuidado,1
jogo panela antiaderente tampa Vidro,doce chocolate,0
kit sombra olho,bebida alcoolico,0
churrasqueira eletrico,casa decoracao,0
forno eletrico industrial,eletrodomestico,1
removedor maquiagem,pescado produto gourmet,0
banqueta alto cozinha,cafe snack,0
porta-chave personalizar,casa decoracao,1
pôr peixe espar,pescado produto gourmet,1
colchao inflavel,material construcao,0
maleta maquiagem infantil,item adulto,0
pulseira ouro rubis,joia relogio,1
onde poder comprar aquecedor,joia relogio,0
bota tatico,esporte fitness,0
comprar cadeira gamer,doce chocolate,0
moeda tematico filme animacao,item colecao,1
cerveja heineken lato,bebida alcoolico,1
tenis caminhada,esporte fitness,1
batata frito congelar,produto alimenticio basico,1
shorts,eletronico gadget,0
ar condicionado,ferramenta equipamento,0
cafeina black skull,saude bem-estar,1
kit maquiagem,console jogo,0
toyota corolla 2022,brinquedo jogo educativo,0
futebol botao,brinquedo jogo educativo,1
pote hermetico alimento,console jogo,0
ajudar encontrar chave fenda Stanley,material construcao,1
Caixa som jbl,moda acessorio,0
vinho frances,instrumento musical,0
carrinho beber,esporte fitness,0
impressora hp,brinquedo jogo educativo,0
corrente bicicleta,peca acessorio automotivo,0
preciso panela arroz,joia relogio,0
Fogareiro eletrico,eletrodomestico,1
achar maquina lavar promocao,instrumento musical,0
boxer,acessorio pet,1
camera hd ps5 original sony,console jogo,1
balanca cozinha,console jogo,0
perfume importar,beleza autocuidado,1
gps,ferramenta equipamento,0
fichario bonito pra adolescente,papelaria escritorio,1
onde poder comprar carrinho beber,ferramenta equipamento,0
boneca interativo som,veiculo,0
carrinho compra dobravel,console jogo,0
onde comprar molho tomate,eletronico gadget,0
adesivo parede removivel,casa decoracao,1
aspirador robo xiaomi mi robot vacuum,moda acessorio,0
flash macro,fotografia,1
prateleira decorativo evento,decoracao festa,1
espelho aumento,beleza autocuidado,0
celular samsung,casa decoracao,0
onde achar camiseta nike,pescado produto gourmet,0
roupa intimo,produto alimenticio basico,0
onde encontro massa pizza integral,padaria confeitaria,1
espada bo,esporte fitness,1
televisao toshibo,eletronico gadget,1
tapete persa original,saude bem-estar,0
roupao super-herois infantil,brinquedo jogo educativo,1
onde encontro travesseiro pena,doce chocolate,0
movel rustico,item colecao,1
mamadeira tema animal,oculo lente,0
equipamento mergulho,moda acessorio,0
maquina costura portatel,eletronico gadget,1
garrafa termico inox 1.5l,papelaria escritorio,0
1 million,beleza autocuidado,1
chuveiro eletrico lorenzetti,presente viagem,0
espelho parede,veiculo,0
maquina lavar brastemp,decoracao festa,0
blusa inverno feminino,veiculo,0
refletor 5 1,fotografia,1
rolo pintura,peca acessorio automotivo,0
arranhador brinquedo,acessorio pet,1
camiseta lacoste,material construcao,0
churrasqueira eletrico apartamento,saude bem-estar,0
onde encontro pedreiro disponivel,instrumento musical,0
abajur moderno,eletronico gadget,0
oculo grau,doce chocolate,0
pulseira,joia relogio,1
vinho branco,brinquedo jogo educativo,0
mochila escolar,joia relogio,0
mochila viagem curto,presente viagem,1
gaiola passaro,acessorio pet,1
Canivete multiuso,produto alimenticio basico,0
brinquedo gato,acessorio pet,1
edredom Casal,pescado produto gourmet,0
kit clarinete estojo,instrumento musical,1
pasta dente,produto alimenticio basico,1
teclado,eletronico gadget,1
fritadeira eletrico,pescado produto gourmet,0
vender artigo festa infantil,instrumento musical,0
livro,esporte fitness,0
berco dobravel,oculo lente,0
vodka premium russo,bebida alcoolico,1
violino 4/4 stradivarius,instrumento musical,1
jarra Vidro,beleza autocuidado,0
preciso pasta sanfonar pra Faculdade,papelaria escritorio,1
vibrador recarregavel,item adulto,1
onde comprar cadeira gamer,cafe snack,0
guitarra gibson,instrumento musical,1
cartoe postal colecionavel,cafe snack,0
ventilador portatil,oculo lente,0
iluminacao led video,fotografia,1
movel compacto,produto alimenticio basico,1
livro receita vegano,item adulto,0
notebook dell,eletronico gadget,1
caderno inteligente refil,papelaria escritorio,1
